Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5922","Export Value","02211","Raw milk of cattle","1963","1963","1000 US$","747","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5922","Export Value","02211","Raw milk of cattle","1964","1964","1000 US$","665","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5922","Export Value","02211","Raw milk of cattle","1965","1965","1000 US$","1217","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5922","Export Value","02211","Raw milk of cattle","1966","1966","1000 US$","1153","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5922","Export Value","02211","Raw milk of cattle","1967","1967","1000 US$","1224","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5922","Export Value","02211","Raw milk of cattle","1968","1968","1000 US$","1354","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5922","Export Value","02211","Raw milk of cattle","1969","1969","1000 US$","1273","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5922","Export Value","02211","Raw milk of cattle","1970","1970","1000 US$","1259","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5922","Export Value","02211","Raw milk of cattle","1971","1971","1000 US$","1490","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5922","Export Value","02211","Raw milk of cattle","1972","1972","1000 US$","4393","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5922","Export Value","02211","Raw milk of cattle","1973","1973","1000 US$","13979","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5922","Export Value","02211","Raw milk of cattle","1974","1974","1000 US$","12904","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5922","Export Value","02211","Raw milk of cattle","1975","1975","1000 US$","20657","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5922","Export Value","02211","Raw milk of cattle","1976","1976","1000 US$","24898","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5922","Export Value","02211","Raw milk of cattle","1977","1977","1000 US$","29073","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5922","Export Value","02211","Raw milk of cattle","1978","1978","1000 US$","891","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5922","Export Value","02211","Raw milk of cattle","1979","1979","1000 US$","109","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5922","Export Value","02211","Raw milk of cattle","1980","1980","1000 US$","14","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5922","Export Value","02211","Raw milk of cattle","1981","1981","1000 US$","54","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5922","Export Value","02211","Raw milk of cattle","1982","1982","1000 US$","18","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5922","Export Value","02211","Raw milk of cattle","1983","1983","1000 US$","17","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5922","Export Value","02211","Raw milk of cattle","1984","1984","1000 US$","1319","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5922","Export Value","02211","Raw milk of cattle","1985","1985","1000 US$","865","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5922","Export Value","02211","Raw milk of cattle","1986","1986","1000 US$","112555","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5922","Export Value","02211","Raw milk of cattle","1987","1987","1000 US$","137621","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5922","Export Value","02211","Raw milk of cattle","1988","1988","1000 US$","174860","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5922","Export Value","02211","Raw milk of cattle","1989","1989","1000 US$","205767","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5922","Export Value","02211","Raw milk of cattle","1990","1990","1000 US$","223038","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5922","Export Value","02211","Raw milk of cattle","1991","1991","1000 US$","243197","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5922","Export Value","02211","Raw milk of cattle","1992","1992","1000 US$","315286","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5922","Export Value","02211","Raw milk of cattle","1993","1993","1000 US$","301238","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5922","Export Value","02211","Raw milk of cattle","1994","1994","1000 US$","320190","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5922","Export Value","02211","Raw milk of cattle","1995","1995","1000 US$","373549","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5922","Export Value","02211","Raw milk of cattle","1996","1996","1000 US$","347914","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5922","Export Value","02211","Raw milk of cattle","1997","1997","1000 US$","288232","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5922","Export Value","02211","Raw milk of cattle","1998","1998","1000 US$","290648","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5922","Export Value","02211","Raw milk of cattle","1999","1999","1000 US$","289682","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5910","Export Quantity","02211","Raw milk of cattle","1961","1961","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5910","Export Quantity","02211","Raw milk of cattle","1962","1962","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5910","Export Quantity","02211","Raw milk of cattle","1963","1963","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5910","Export Quantity","02211","Raw milk of cattle","1964","1964","tonnes","2","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5910","Export Quantity","02211","Raw milk of cattle","1965","1965","tonnes","15","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5910","Export Quantity","02211","Raw milk of cattle","1966","1966","tonnes","4255","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5910","Export Quantity","02211","Raw milk of cattle","1967","1967","tonnes","95","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5910","Export Quantity","02211","Raw milk of cattle","1968","1968","tonnes","939","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5910","Export Quantity","02211","Raw milk of cattle","1969","1969","tonnes","2908","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5910","Export Quantity","02211","Raw milk of cattle","1970","1970","tonnes","3550","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5910","Export Quantity","02211","Raw milk of cattle","1971","1971","tonnes","5308","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5910","Export Quantity","02211","Raw milk of cattle","1972","1972","tonnes","3827","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5910","Export Quantity","02211","Raw milk of cattle","1973","1973","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5910","Export Quantity","02211","Raw milk of cattle","1974","1974","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5910","Export Quantity","02211","Raw milk of cattle","1975","1975","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5910","Export Quantity","02211","Raw milk of cattle","1976","1976","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5910","Export Quantity","02211","Raw milk of cattle","1977","1977","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5910","Export Quantity","02211","Raw milk of cattle","1978","1978","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5910","Export Quantity","02211","Raw milk of cattle","1979","1979","tonnes","1389","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5910","Export Quantity","02211","Raw milk of cattle","1980","1980","tonnes","2137","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5910","Export Quantity","02211","Raw milk of cattle","1981","1981","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5910","Export Quantity","02211","Raw milk of cattle","1982","1982","tonnes","1997","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5910","Export Quantity","02211","Raw milk of cattle","1983","1983","tonnes","3789","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5910","Export Quantity","02211","Raw milk of cattle","1984","1984","tonnes","1153","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5910","Export Quantity","02211","Raw milk of cattle","1985","1985","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5910","Export Quantity","02211","Raw milk of cattle","1986","1986","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5910","Export Quantity","02211","Raw milk of cattle","1987","1987","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5910","Export Quantity","02211","Raw milk of cattle","1988","1988","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5910","Export Quantity","02211","Raw milk of cattle","1989","1989","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5910","Export Quantity","02211","Raw milk of cattle","1990","1990","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5910","Export Quantity","02211","Raw milk of cattle","1991","1991","tonnes","275","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5910","Export Quantity","02211","Raw milk of cattle","1992","1992","tonnes","11885","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5910","Export Quantity","02211","Raw milk of cattle","1993","1993","tonnes","475","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5910","Export Quantity","02211","Raw milk of cattle","1994","1994","tonnes","358","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5910","Export Quantity","02211","Raw milk of cattle","1995","1995","tonnes","25","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5910","Export Quantity","02211","Raw milk of cattle","1996","1996","tonnes","8","A","Official figure"
"TCL","Crops and livestock products","100","Bulgaria","5910","Export Quantity","02211","Raw milk of cattle","1997","1997","tonnes","12","A","Official figure"
